Year,Game ID,Series,URL1,URL2,Team1,Team2,Start Date,End Date
2023,001,eastern conference first round,/playoffs/2023-nba-eastern-conference-first-round-heat-vs-bucks.html,/playoffs/2023-nba-eastern-conference-first-round-bucks-vs-heat.html,MIL,MIA,4/16/23,4/26/23
2023,002,eastern conference first round,/playoffs/2023-nba-eastern-conference-first-round-knicks-vs-cavaliers.html,/playoffs/2023-nba-eastern-conference-first-round-cavaliers-vs-knicks.html,CLE,NYK,4/15/23,4/26/23
2023,003,eastern conference first round,/playoffs/2023-nba-eastern-conference-first-round-76ers-vs-nets.html,/playoffs/2023-nba-eastern-conference-first-round-nets-vs-76ers.html,PHI,BRK,4/15/23,4/22/23
2023,004,eastern conference first round,/playoffs/2023-nba-eastern-conference-first-round-celtics-vs-hawks.html,/playoffs/2023-nba-eastern-conference-first-round-hawks-vs-celtics.html,BOS,ATL,4/15/23,4/27/23
2023,005,western conference first round,/playoffs/2023-nba-western-conference-first-round-nuggets-vs-timberwolves.html,/playoffs/2023-nba-western-conference-first-round-timberwolves-vs-nuggets.html,DEN,MIN,4/16/23,4/25/23
2023,006,western conference first round,/playoffs/2023-nba-western-conference-first-round-suns-vs-clippers.html,/playoffs/2023-nba-western-conference-first-round-clippers-vs-suns.html,PHO,LAC,4/16/23,4/25/23
2023,007,western conference first round,/playoffs/2023-nba-western-conference-first-round-warriors-vs-kings.html,/playoffs/2023-nba-western-conference-first-round-kings-vs-warriors.html,GSW,SAC,4/15/23,4/30/23
2023,008,western conference first round,/playoffs/2023-nba-western-conference-first-round-lakers-vs-grizzlies.html,/playoffs/2023-nba-western-conference-first-round-grizzlies-vs-lakers.html,MEM,LAL,4/16/23,4/28/23
2023,009,eastern conference semifinals,/playoffs/2023-nba-eastern-conference-semifinals-heat-vs-knicks.html,/playoffs/2023-nba-eastern-conference-semifinals-knicks-vs-heat.html,NYK,MIA,4/30/23,5/12/23
2023,010,eastern conference semifinals,/playoffs/2023-nba-eastern-conference-semifinals-celtics-vs-76ers.html,/playoffs/2023-nba-eastern-conference-semifinals-76ers-vs-celtics.html,BOS,PHI,5/1/23,5/14/23
2023,011,western conference semifinals,/playoffs/2023-nba-western-conference-semifinals-nuggets-vs-suns.html,/playoffs/2023-nba-western-conference-semifinals-suns-vs-nuggets.html,PHO,DEN,4/29/23,5/11/23
2023,012,western conference semifinals,/playoffs/2023-nba-western-conference-semifinals-lakers-vs-warriors.html,/playoffs/2023-nba-western-conference-semifinals-warriors-vs-lakers.html,GSW,LAL,5/2/23,5/12/23
2023,013,western conference finals,/playoffs/2023-nba-western-conference-finals-nuggets-vs-lakers.html,/playoffs/2023-nba-western-conference-finals-lakers-vs-nuggets.html,DEN,LAL,5/16/23,5/22/23
2023,014,eastern conference finals,/playoffs/2023-nba-eastern-conference-finals-heat-vs-celtics.html,/playoffs/2023-nba-eastern-conference-finals-celtics-vs-heat.html,BOS,MIA,5/17/23,5/29/23
2023,015,finals,/playoffs/2023-nba-finals-nuggets-vs-heat.html,/playoffs/2023-nba-finals-heat-vs-nuggets.html,DEN,MIA,6/1/23,6/12/23
2022,016,eastern conference first round,/playoffs/2022-nba-eastern-conference-first-round-bucks-vs-bulls.html,/playoffs/2022-nba-eastern-conference-first-round-bulls-vs-bucks.html,MIL,CHI,4/17/22,4/27/22
2022,017,western conference first round,/playoffs/2022-nba-western-conference-first-round-grizzlies-vs-timberwolves.html,/playoffs/2022-nba-western-conference-first-round-timberwolves-vs-grizzlies.html,MEM,MIN,4/16/22,4/29/22
2022,018,eastern conference first round,/playoffs/2022-nba-eastern-conference-first-round-celtics-vs-nets.html,/playoffs/2022-nba-eastern-conference-first-round-nets-vs-celtics.html,BOS,BRK,4/17/22,4/25/22
2022,019,western conference first round,/playoffs/2022-nba-western-conference-first-round-warriors-vs-nuggets.html,/playoffs/2022-nba-western-conference-first-round-nuggets-vs-warriors.html,GSW,DEN,4/16/22,4/27/22
2022,020,western conference first round,/playoffs/2022-nba-western-conference-first-round-mavericks-vs-jazz.html,/playoffs/2022-nba-western-conference-first-round-jazz-vs-mavericks.html,UTA,DAL,4/16/22,4/28/22
2022,021,eastern conference first round,/playoffs/2022-nba-eastern-conference-first-round-76ers-vs-raptors.html,/playoffs/2022-nba-eastern-conference-first-round-raptors-vs-76ers.html,PHI,TOR,4/16/22,4/28/22
2022,022,western conference first round,/playoffs/2022-nba-western-conference-first-round-suns-vs-pelicans.html,/playoffs/2022-nba-western-conference-first-round-pelicans-vs-suns.html,PHO,NOP,4/17/22,4/28/22
2022,023,eastern conference first round,/playoffs/2022-nba-eastern-conference-first-round-heat-vs-hawks.html,/playoffs/2022-nba-eastern-conference-first-round-hawks-vs-heat.html,MIA,ATL,4/17/22,4/26/22
2022,024,eastern conference semifinals,/playoffs/2022-nba-eastern-conference-semifinals-celtics-vs-bucks.html,/playoffs/2022-nba-eastern-conference-semifinals-bucks-vs-celtics.html,BOS,MIL,5/1/22,5/15/22
2022,025,eastern conference semifinals,/playoffs/2022-nba-eastern-conference-semifinals-heat-vs-76ers.html,/playoffs/2022-nba-eastern-conference-semifinals-76ers-vs-heat.html,MIA,PHI,5/2/22,5/12/22
2022,026,western conference semifinals,/playoffs/2022-nba-western-conference-semifinals-mavericks-vs-suns.html,/playoffs/2022-nba-western-conference-semifinals-suns-vs-mavericks.html,PHO,DAL,5/2/22,5/15/22
2022,027,western conference semifinals,/playoffs/2022-nba-western-conference-semifinals-warriors-vs-grizzlies.html,/playoffs/2022-nba-western-conference-semifinals-grizzlies-vs-warriors.html,GSW,MEM,5/1/22,5/13/22
2022,028,western conference finals,/playoffs/2022-nba-western-conference-finals-warriors-vs-mavericks.html,/playoffs/2022-nba-western-conference-finals-mavericks-vs-warriors.html,GSW,DAL,5/18/22,5/26/22
2022,029,eastern conference finals,/playoffs/2022-nba-eastern-conference-finals-celtics-vs-heat.html,/playoffs/2022-nba-eastern-conference-finals-heat-vs-celtics.html,BOS,MIA,5/17/22,5/29/22
2022,030,finals,/playoffs/2022-nba-finals-warriors-vs-celtics.html,/playoffs/2022-nba-finals-celtics-vs-warriors.html,GSW,BOS,6/2/22,6/16/22
2021,031,eastern conference first round,/playoffs/2021-nba-eastern-conference-first-round-bucks-vs-heat.html,/playoffs/2021-nba-eastern-conference-first-round-heat-vs-bucks.html,MIL,MIA,5/22/21,5/29/21
2021,032,western conference first round,/playoffs/2021-nba-western-conference-first-round-clippers-vs-mavericks.html,/playoffs/2021-nba-western-conference-first-round-mavericks-vs-clippers.html,LAC,DAL,5/22/21,6/6/21
2021,033,eastern conference first round,/playoffs/2021-nba-eastern-conference-first-round-nets-vs-celtics.html,/playoffs/2021-nba-eastern-conference-first-round-celtics-vs-nets.html,BRK,BOS,5/22/21,6/1/21
2021,034,western conference first round,/playoffs/2021-nba-western-conference-first-round-nuggets-vs-trail-blazers.html,/playoffs/2021-nba-western-conference-first-round-trail-blazers-vs-nuggets.html,POR,DEN,5/22/21,6/3/21
2021,035,eastern conference first round,/playoffs/2021-nba-eastern-conference-first-round-76ers-vs-wizards.html,/playoffs/2021-nba-eastern-conference-first-round-wizards-vs-76ers.html,PHI,WAS,5/23/21,6/2/21
2021,036,western conference first round,/playoffs/2021-nba-western-conference-first-round-jazz-vs-grizzlies.html,/playoffs/2021-nba-western-conference-first-round-grizzlies-vs-jazz.html,UTA,MEM,5/23/21,6/2/21
2021,037,eastern conference first round,/playoffs/2021-nba-eastern-conference-first-round-hawks-vs-knicks.html,/playoffs/2021-nba-eastern-conference-first-round-knicks-vs-hawks.html,ATL,NYK,5/23/21,6/2/21
2021,038,western conference first round,/playoffs/2021-nba-western-conference-first-round-suns-vs-lakers.html,/playoffs/2021-nba-western-conference-first-round-lakers-vs-suns.html,LAL,PHO,5/23/21,6/3/21
2021,039,eastern conference semifinals,/playoffs/2021-nba-eastern-conference-semifinals-bucks-vs-nets.html,/playoffs/2021-nba-eastern-conference-semifinals-nets-vs-bucks.html,BRK,MIL,6/5/21,6/19/21
2021,040,eastern conference semifinals,/playoffs/2021-nba-eastern-conference-semifinals-hawks-vs-76ers.html,/playoffs/2021-nba-eastern-conference-semifinals-76ers-vs-hawks.html,PHI,ATL,6/6/21,6/20/21
2021,041,western conference semifinals,/playoffs/2021-nba-western-conference-semifinals-suns-vs-nuggets.html,/playoffs/2021-nba-western-conference-semifinals-nuggets-vs-suns.html,PHO,DEN,6/7/21,6/13/21
2021,042,western conference semifinals,/playoffs/2021-nba-western-conference-semifinals-clippers-vs-jazz.html,/playoffs/2021-nba-western-conference-semifinals-jazz-vs-clippers.html,UTA,LAC,6/8/21,6/18/21
2021,043,western conference finals,/playoffs/2021-nba-western-conference-finals-suns-vs-clippers.html,/playoffs/2021-nba-western-conference-finals-clippers-vs-suns.html,PHO,LAC,6/20/21,6/30/21
2021,044,eastern conference finals,/playoffs/2021-nba-eastern-conference-finals-bucks-vs-hawks.html,/playoffs/2021-nba-eastern-conference-finals-hawks-vs-bucks.html,MIL,ATL,6/23/21,7/3/21
2021,045,finals,/playoffs/2021-nba-finals-bucks-vs-suns.html,/playoffs/2021-nba-finals-suns-vs-bucks.html,PHO,MIL,7/6/21,7/20/21
2020,046,eastern conference first round,/playoffs/2020-nba-eastern-conference-first-round-bucks-vs-magic.html,/playoffs/2020-nba-eastern-conference-first-round-magic-vs-bucks.html,MIL,ORL,8/18/20,8/29/20
2020,047,eastern conference first round,/playoffs/2020-nba-eastern-conference-first-round-raptors-vs-nets.html,/playoffs/2020-nba-eastern-conference-first-round-nets-vs-raptors.html,TOR,BRK,8/17/20,8/23/20
2020,048,eastern conference first round,/playoffs/2020-nba-eastern-conference-first-round-celtics-vs-76ers.html,/playoffs/2020-nba-eastern-conference-first-round-76ers-vs-celtics.html,BOS,PHI,8/17/20,8/23/20
2020,049,eastern conference first round,/playoffs/2020-nba-eastern-conference-first-round-heat-vs-pacers.html,/playoffs/2020-nba-eastern-conference-first-round-pacers-vs-heat.html,MIA,IND,8/18/20,8/24/20
2020,050,western conference first round,/playoffs/2020-nba-western-conference-first-round-lakers-vs-trail-blazers.html,/playoffs/2020-nba-western-conference-first-round-trail-blazers-vs-lakers.html,LAL,POR,8/18/20,8/29/20
2020,051,western conference first round,/playoffs/2020-nba-western-conference-first-round-clippers-vs-mavericks.html,/playoffs/2020-nba-western-conference-first-round-mavericks-vs-clippers.html,LAC,DAL,8/17/20,8/30/20
2020,052,western conference first round,/playoffs/2020-nba-western-conference-first-round-nuggets-vs-jazz.html,/playoffs/2020-nba-western-conference-first-round-jazz-vs-nuggets.html,DEN,UTA,8/17/20,9/1/20
2020,053,western conference first round,/playoffs/2020-nba-western-conference-first-round-rockets-vs-thunder.html,/playoffs/2020-nba-western-conference-first-round-thunder-vs-rockets.html,HOU,OKC,8/18/20,9/2/20
2020,054,eastern conference semifinals,/playoffs/2020-nba-eastern-conference-semifinals-celtics-vs-raptors.html,/playoffs/2020-nba-eastern-conference-semifinals-raptors-vs-celtics.html,TOR,BOS,8/30/20,9/11/20
2020,055,eastern conference semifinals,/playoffs/2020-nba-eastern-conference-semifinals-heat-vs-bucks.html,/playoffs/2020-nba-eastern-conference-semifinals-bucks-vs-heat.html,MIL,MIA,8/31/20,9/8/20
2020,056,western conference semifinals,/playoffs/2020-nba-western-conference-semifinals-nuggets-vs-clippers.html,/playoffs/2020-nba-western-conference-semifinals-clippers-vs-nuggets.html,LAC,DEN,9/3/20,9/15/20
2020,057,western conference semifinals,/playoffs/2020-nba-western-conference-semifinals-lakers-vs-rockets.html,/playoffs/2020-nba-western-conference-semifinals-rockets-vs-lakers.html,LAL,HOU,9/4/20,9/12/20
2020,058,eastern conference finals,/playoffs/2020-nba-eastern-conference-finals-heat-vs-celtics.html,/playoffs/2020-nba-eastern-conference-finals-celtics-vs-heat.html,BOS,MIA,9/15/20,9/27/20
2020,059,western conference finals,/playoffs/2020-nba-western-conference-finals-lakers-vs-nuggets.html,/playoffs/2020-nba-western-conference-finals-nuggets-vs-lakers.html,LAL,DEN,9/18/20,9/26/20
2020,060,finals,/playoffs/2020-nba-finals-lakers-vs-heat.html,/playoffs/2020-nba-finals-heat-vs-lakers.html,LAL,MIA,9/30/20,10/11/20
2019,061,eastern conference first round,/playoffs/2019-nba-eastern-conference-first-round-bucks-vs-pistons.html,/playoffs/2019-nba-eastern-conference-first-round-pistons-vs-bucks.html,MIL,DET,4/14/19,4/22/19
2019,062,eastern conference first round,/playoffs/2019-nba-eastern-conference-first-round-raptors-vs-magic.html,/playoffs/2019-nba-eastern-conference-first-round-magic-vs-raptors.html,TOR,ORL,4/13/19,4/23/19
2019,063,eastern conference first round,/playoffs/2019-nba-eastern-conference-first-round-76ers-vs-nets.html,/playoffs/2019-nba-eastern-conference-first-round-nets-vs-76ers.html,PHI,BRK,4/13/19,4/23/19
2019,064,eastern conference first round,/playoffs/2019-nba-eastern-conference-first-round-celtics-vs-pacers.html,/playoffs/2019-nba-eastern-conference-first-round-pacers-vs-celtics.html,BOS,IND,4/14/19,4/21/19
2019,065,western conference first round,/playoffs/2019-nba-western-conference-first-round-warriors-vs-clippers.html,/playoffs/2019-nba-western-conference-first-round-clippers-vs-warriors.html,GSW,LAC,4/13/19,4/26/19
2019,066,western conference first round,/playoffs/2019-nba-western-conference-first-round-nuggets-vs-spurs.html,/playoffs/2019-nba-western-conference-first-round-spurs-vs-nuggets.html,DEN,SAS,4/13/19,4/27/19
2019,067,western conference first round,/playoffs/2019-nba-western-conference-first-round-trail-blazers-vs-thunder.html,/playoffs/2019-nba-western-conference-first-round-thunder-vs-trail-blazers.html,OKC,POR,4/14/19,4/23/19
2019,068,western conference first round,/playoffs/2019-nba-western-conference-first-round-rockets-vs-jazz.html,/playoffs/2019-nba-western-conference-first-round-jazz-vs-rockets.html,HOU,UTA,4/14/19,4/24/19
2019,069,eastern conference semifinals,/playoffs/2019-nba-eastern-conference-semifinals-bucks-vs-celtics.html,/playoffs/2019-nba-eastern-conference-semifinals-celtics-vs-bucks.html,MIL,BOS,4/28/19,5/8/19
2019,070,eastern conference semifinals,/playoffs/2019-nba-eastern-conference-semifinals-raptors-vs-76ers.html,/playoffs/2019-nba-eastern-conference-semifinals-76ers-vs-raptors.html,TOR,PHI,4/27/19,5/12/19
2019,071,western conference semifinals,/playoffs/2019-nba-western-conference-semifinals-warriors-vs-rockets.html,/playoffs/2019-nba-western-conference-semifinals-rockets-vs-warriors.html,GSW,HOU,4/28/19,5/10/19
2019,072,western conference semifinals,/playoffs/2019-nba-western-conference-semifinals-trail-blazers-vs-nuggets.html,/playoffs/2019-nba-western-conference-semifinals-nuggets-vs-trail-blazers.html,DEN,POR,4/29/19,5/12/19
2019,073,eastern conference finals,/playoffs/2019-nba-eastern-conference-finals-raptors-vs-bucks.html,/playoffs/2019-nba-eastern-conference-finals-bucks-vs-raptors.html,MIL,TOR,5/15/19,5/25/19
2019,074,western conference finals,/playoffs/2019-nba-western-conference-finals-warriors-vs-trail-blazers.html,/playoffs/2019-nba-western-conference-finals-trail-blazers-vs-warriors.html,GSW,POR,5/14/19,5/20/19
2019,075,finals,/playoffs/2019-nba-finals-raptors-vs-warriors.html,/playoffs/2019-nba-finals-warriors-vs-raptors.html,GSW,TOR,5/30/19,6/13/19
2018,076,eastern conference first round,/playoffs/2018-nba-eastern-conference-first-round-raptors-vs-wizards.html,/playoffs/2018-nba-eastern-conference-first-round-wizards-vs-raptors.html,TOR,WAS,4/14/18,4/27/18
2018,077,eastern conference first round,/playoffs/2018-nba-eastern-conference-first-round-celtics-vs-bucks.html,/playoffs/2018-nba-eastern-conference-first-round-bucks-vs-celtics.html,BOS,MIL,4/15/18,4/28/18
2018,078,eastern conference first round,/playoffs/2018-nba-eastern-conference-first-round-76ers-vs-heat.html,/playoffs/2018-nba-eastern-conference-first-round-heat-vs-76ers.html,PHI,MIA,4/14/18,4/24/18
2018,079,eastern conference first round,/playoffs/2018-nba-eastern-conference-first-round-cavaliers-vs-pacers.html,/playoffs/2018-nba-eastern-conference-first-round-pacers-vs-cavaliers.html,CLE,IND,4/15/18,4/29/18
2018,080,western conference first round,/playoffs/2018-nba-western-conference-first-round-rockets-vs-timberwolves.html,/playoffs/2018-nba-western-conference-first-round-timberwolves-vs-rockets.html,HOU,MIN,4/15/18,4/25/18
2018,081,western conference first round,/playoffs/2018-nba-western-conference-first-round-warriors-vs-spurs.html,/playoffs/2018-nba-western-conference-first-round-spurs-vs-warriors.html,GSW,SAS,4/14/18,4/24/18
2018,082,western conference first round,/playoffs/2018-nba-western-conference-first-round-pelicans-vs-trail-blazers.html,/playoffs/2018-nba-western-conference-first-round-trail-blazers-vs-pelicans.html,POR,NOP,4/14/18,4/21/18
2018,083,western conference first round,/playoffs/2018-nba-western-conference-first-round-jazz-vs-thunder.html,/playoffs/2018-nba-western-conference-first-round-thunder-vs-jazz.html,OKC,UTA,4/15/18,4/27/18
2018,084,western conference semifinals,/playoffs/2018-nba-western-conference-semifinals-warriors-vs-pelicans.html,/playoffs/2018-nba-western-conference-semifinals-pelicans-vs-warriors.html,GSW,NOP,4/28/18,5/8/18
2018,085,western conference semifinals,/playoffs/2018-nba-western-conference-semifinals-rockets-vs-jazz.html,/playoffs/2018-nba-western-conference-semifinals-jazz-vs-rockets.html,HOU,UTA,4/29/18,5/8/18
2018,086,eastern conference semifinals,/playoffs/2018-nba-eastern-conference-semifinals-celtics-vs-76ers.html,/playoffs/2018-nba-eastern-conference-semifinals-76ers-vs-celtics.html,PHI,BOS,4/30/18,5/9/18
2018,087,eastern conference semifinals,/playoffs/2018-nba-eastern-conference-semifinals-cavaliers-vs-raptors.html,/playoffs/2018-nba-eastern-conference-semifinals-raptors-vs-cavaliers.html,TOR,CLE,5/1/18,5/7/18
2018,088,eastern conference finals,/playoffs/2018-nba-eastern-conference-finals-cavaliers-vs-celtics.html,/playoffs/2018-nba-eastern-conference-finals-celtics-vs-cavaliers.html,CLE,BOS,5/13/18,5/27/18
2018,089,western conference finals,/playoffs/2018-nba-western-conference-finals-warriors-vs-rockets.html,/playoffs/2018-nba-western-conference-finals-rockets-vs-warriors.html,GSW,HOU,5/14/18,5/28/18
2018,090,finals,/playoffs/2018-nba-finals-warriors-vs-cavaliers.html,/playoffs/2018-nba-finals-cavaliers-vs-warriors.html,GSW,CLE,5/31/18,6/8/18
2017,091,eastern conference first round,/playoffs/2017-nba-eastern-conference-first-round-celtics-vs-bulls.html,/playoffs/2017-nba-eastern-conference-first-round-bulls-vs-celtics.html,BOS,CHI,4/16/17,4/28/17
2017,092,eastern conference first round,/playoffs/2017-nba-eastern-conference-first-round-cavaliers-vs-pacers.html,/playoffs/2017-nba-eastern-conference-first-round-pacers-vs-cavaliers.html,CLE,IND,4/15/17,4/23/17
2017,093,eastern conference first round,/playoffs/2017-nba-eastern-conference-first-round-raptors-vs-bucks.html,/playoffs/2017-nba-eastern-conference-first-round-bucks-vs-raptors.html,TOR,MIL,4/15/17,4/27/17
2017,094,eastern conference first round,/playoffs/2017-nba-eastern-conference-first-round-wizards-vs-hawks.html,/playoffs/2017-nba-eastern-conference-first-round-hawks-vs-wizards.html,WAS,ATL,4/16/17,4/28/17
2017,095,western conference first round,/playoffs/2017-nba-western-conference-first-round-warriors-vs-trail-blazers.html,/playoffs/2017-nba-western-conference-first-round-trail-blazers-vs-warriors.html,GSW,POR,4/16/17,4/24/17
2017,096,western conference first round,/playoffs/2017-nba-western-conference-first-round-spurs-vs-grizzlies.html,/playoffs/2017-nba-western-conference-first-round-grizzlies-vs-spurs.html,SAS,MEM,4/15/17,4/27/17
2017,097,western conference first round,/playoffs/2017-nba-western-conference-first-round-rockets-vs-thunder.html,/playoffs/2017-nba-western-conference-first-round-thunder-vs-rockets.html,HOU,OKC,4/16/17,4/25/17
2017,098,western conference first round,/playoffs/2017-nba-western-conference-first-round-jazz-vs-clippers.html,/playoffs/2017-nba-western-conference-first-round-clippers-vs-jazz.html,LAC,UTA,4/15/17,4/30/17
2017,099,eastern conference semifinals,/playoffs/2017-nba-eastern-conference-semifinals-cavaliers-vs-raptors.html,/playoffs/2017-nba-eastern-conference-semifinals-raptors-vs-cavaliers.html,CLE,TOR,5/1/17,5/7/17
2017,100,eastern conference semifinals,/playoffs/2017-nba-eastern-conference-semifinals-celtics-vs-wizards.html,/playoffs/2017-nba-eastern-conference-semifinals-wizards-vs-celtics.html,BOS,WAS,4/30/17,5/15/17
2017,101,western conference semifinals,/playoffs/2017-nba-western-conference-semifinals-warriors-vs-jazz.html,/playoffs/2017-nba-western-conference-semifinals-jazz-vs-warriors.html,GSW,UTA,5/2/17,5/8/17
2017,102,western conference semifinals,/playoffs/2017-nba-western-conference-semifinals-spurs-vs-rockets.html,/playoffs/2017-nba-western-conference-semifinals-rockets-vs-spurs.html,SAS,HOU,5/1/17,5/11/17
2017,103,western conference finals,/playoffs/2017-nba-western-conference-finals-warriors-vs-spurs.html,/playoffs/2017-nba-western-conference-finals-spurs-vs-warriors.html,GSW,SAS,5/14/17,5/22/17
2017,104,eastern conference finals,/playoffs/2017-nba-eastern-conference-finals-cavaliers-vs-celtics.html,/playoffs/2017-nba-eastern-conference-finals-celtics-vs-cavaliers.html,CLE,BOS,5/17/17,5/25/17
